Outlet_ID,footfall_score,school_score,tourist_score,health_score,competitor_poi_score,poi_diversity_score,footfall_score_norm,school_score_norm,tourist_score_norm,health_score_norm,competitor_poi_score_norm,spatial_demand_score,competitor_density_norm,is_isolated_market,is_dense_market,internal_competitor_count
OUT_00099,0.014473442098743981,1.2383247801542654,1.84341112778105,0.0,1.5949624800365275e-06,0.42857142857142855,0.0028657054366023494,0.0467311707262448,0.014096280719947204,0.0,2.1192476443840594e-05,0.07801573024193074,0.3939393939393939,0,0,13
OUT_00100,2.582024926493005,2.2860505351521923,0.0,0.8396404825790008,1.6697680310624817e-05,0.42857142857142855,0.5112344954857633,0.08626962777383165,0.0,0.06893444916248093,0.0002218642764822864,0.2418034334024577,0.3333333333333333,0,0,11
OUT_00101,0.0,0.6623478308213425,0.2119004324530484,0.6349593479873686,0.0,0.5714285714285714,0.0,0.024995292073872702,0.0016203699410949639,0.052130136412234,0.0,0.0963314502555574,0.8787878787878788,0,1,29
OUT_00102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0,0,10
OUT_00103,0.0,0.0,0.15565413980585316,0.0,0.0,0.2857142857142857,0.0,0.0,0.0011902632119652815,0.0,0.0,0.043154708660134176,0.45454545454545453,0,1,15
OUT_00104,0.0,1.5494090226919373,7.0709414527134715,4.150017472694463,1.2614748885806591e-05,0.5714285714285714,0.0,0.058470684528481316,0.054070399255829536,0.34071626419935885,0.00016761382913615502,0.14499764885387526,0.42424242424242425,0,0,14
OUT_00105,0.2996508024871767,1.2425057982702086,0.0,0.0,6.867929015548293e-05,0.42857142857142855,0.0593301115181356,0.046888951523752,0.0,0.0,0.0009125507696998817,0.09146253804590536,0.3939393939393939,0,0,13
OUT_00106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0,1,21
OUT_00107,0.0,0.1957818603324404,0.0,0.23087201806875177,0.0,0.42857142857142855,0.0,0.00738830045794394,0.0,0.01895458320889419,0.0,0.06765883269819248,0.696969696969697,0,1,23
OUT_00108,0.005762614262283209,0.0,0.3789479933556911,0.0,0.0,0.14285714285714285,0.0011409832511023984,0.0,0.002897756887815084,0.0,0.0,0.02249530562585592,0.6363636363636364,0,1,21
OUT_00109,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.6060606060606061,0,1,20
OUT_00110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484848484848485,0,1,28
OUT_00111,0.0,0.9453568577432727,0.22507215156238478,0.0,7.522947451447979e-06,0.42857142857142855,0.0,0.035675319935795625,0.0017210920466151772,0.0,9.995839315882259e-05,0.0718510512845272,0.3939393939393939,0,0,13
OUT_00112,0.0,1.879661081452749,5.028476784973317,1.8197946076323963,8.298688716558453e-05,0.7142857142857143,0.0,0.07093354208247675,0.03845198680125388,0.14940506260569592,0.0011026576947214648,0.14588306852023555,0.3939393939393939,0,0,13
OUT_00113,0.401202741195005,0.35410100018247065,0.20758076097504033,0.0,0.0,0.42857142857142855,0.07943714209642402,0.013362854849597415,0.001587338079208979,0.0,0.0,0.09118626240436321,0.3333333333333333,0,0,11
OUT_00114,0.0,0.33659123187918016,0.0,0.0,0.0,0.2857142857142857,0.0,0.012702081533039766,0.0,0.0,0.0,0.04539755916375081,0.5454545454545454,0,1,18
OUT_00115,0.011249847057141276,0.5198003273448996,1.4328232707225417,0.05091763186942599,1.6697817703003312e-06,0.5714285714285714,0.0022274416584975596,0.019615918400410576,0.010956578671893967,0.004180335486916704,2.2186610203290675e-05,0.09346288010858225,0.36363636363636365,0,0,12
OUT_00116,0.0,0.11606766717085477,0.19896888840056287,0.0,0.0,0.42857142857142855,0.0,0.004380093217291894,0.0015214844172098923,0.0,0.0,0.06554210403347513,0.36363636363636365,0,0,12
OUT_00117,0.0,2.070398947540636,0.0,0.0,1.074789823701172e-05,0.2857142857142857,0.0,0.07813149525838128,0.0,0.0,0.00014280873880083392,0.058483441908819114,0.3333333333333333,0,0,11
OUT_00118,0.0,0.0,0.3372141594551214,0.2694686667598995,0.0,0.2857142857142857,0.0,0.0,0.0025786246935279537,0.022123366482504063,0.0,0.04571413567877525,0.3939393939393939,0,0,13
OUT_00119,0.0,0.37854327390023973,0.4524737255114046,0.0,9.861287012246253e-06,0.42857142857142855,0.0,0.014285242969699786,0.003459996827124861,0.0,0.00013102821873790647,0.06800776208643546,0.36363636363636365,0,0,12
OUT_00120,0.0,0.0,3.147727144071457,0.0,0.0,0.14285714285714285,0.0,0.0,0.024070184227454182,0.0,0.0,0.027446117485434973,0.45454545454545453,0,1,15
OUT_00121,0.0,0.0,18.018465593669767,0.0,0.0,0.14285714285714285,0.0,0.0,0.137784428727419,0.0,0.0,0.05587467861042618,0.42424242424242425,0,0,14
OUT_00122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0,1,15
OUT_00123,0.0,0.10141027777500783,0.0,0.0,0.0,0.14285714285714285,0.0,0.003826961294846601,0.0,0.0,0.0,0.022193963687540747,0.2727272727272727,0,0,9
OUT_00124,0.0,0.0,9.991753171081523,0.0,0.0,0.2857142857142857,0.0,0.0,0.07640539620346523,0.0,0.0,0.06195849190800916,0.5454545454545454,0,1,18
OUT_00125,0.4691078438774623,0.0,0.0,0.0,1.7794854584900267e-05,0.14285714285714285,0.09288218306197608,0.0,0.0,0.0,0.00023644257550398996,0.04929322634716425,0.36363636363636365,0,0,12
OUT_00126,0.0,1.2161246008833615,1.6081993763310212,0.0,2.6327217311019717e-06,0.42857142857142855,0.0,0.04589339344496274,0.01229765271607857,0.0,3.498132023035927e-05,0.07653880615372646,0.5151515151515151,0,1,17
OUT_00127,0.0,0.0,0.49046309609888805,0.0,0.0,0.2857142857142857,0.0,0.0,0.0037504956876909658,0.0,0.0,0.043794766779065596,0.2727272727272727,0,0,9
OUT_00128,0.31408055908228916,1.5443248767461613,0.9760579778780912,4.054741571983597,7.55348228233848e-05,0.7142857142857143,0.06218716733397715,0.05827882202520523,0.007463764890947204,0.33289411666093927,0.001003641134766753,0.17261012463692205,0.5151515151515151,0,1,17
OUT_00129,0.0,0.08665318464054696,0.8330770598359423,0.0,0.0,0.42857142857142855,0.0,0.003270066811475545,0.006370411852146798,0.0,0.0,0.06653233061104609,0.3939393939393939,0,0,13
OUT_00130,0.0,4.606256150787337,2.8315828583568896,0.9090020892035942,2.3555740702319156e-06,0.7142857142857143,0.0,0.17382817984506668,0.02165267761035783,0.07462903421989107,3.1298822774795504e-05,0.15478456593644904,0.45454545454545453,0,1,15
OUT_00131,0.0,0.4625197772712308,3.0678436577803443,0.1339009141500467,3.720909070777846e-05,0.5714285714285714,0.0,0.017454298760971265,0.023459327522361465,0.010993259556678939,0.000494402086689377,0.09616930330273822,0.36363636363636365,0,0,12
OUT_00132,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.45454545454545453,0,1,15
OUT_00133,0.0,0.14227850409686793,0.9363691190561475,0.0,1.6870241545673822e-05,0.42857142857142855,0.0,0.005369222333414963,0.007160270305839697,0.0,0.0002241571203295049,0.0671496263288572,0.45454545454545453,0,1,15
OUT_00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0,0,12
OUT_00135,0.8669589627943612,0.9861167707805019,0.6000045457410871,1.2245428664359486,2.0974166157788086e-05,0.8571428571428571,0.1716557123067869,0.037213493511464815,0.004588142266555385,0.10053491908147154,0.00027868650691892323,0.19871136844054357,0.5757575757575758,0,1,19
OUT_00136,0.0,0.05363172490087732,0.3408453940505618,0.0,2.2804902666490242e-06,0.42857142857142855,0.0,0.0020239224255640524,0.0026063921847001084,0.0,3.0301174392052394e-05,0.06534209681700212,0.42424242424242425,0,0,14
OUT_00137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5757575757575758,0,1,19
OUT_00138,0.0,0.3731878441762005,0.0,0.0,0.0,0.14285714285714285,0.0,0.01408314291908519,0.0,0.0,0.0,0.024245200012388467,0.5454545454545454,0,1,18
OUT_00139,0.0,0.11577030975859796,1.3483349173693384,0.0,4.002961380855564e-06,0.2857142857142857,0.0,0.004368871718520662,0.0103105092582486,0.0,5.31878748442047e-05,0.04630854451540914,0.36363636363636365,0,0,12
OUT_00140,1.006905176647255,4.166375463141128,0.9015126980020312,4.492776551912388,7.660388824103214e-05,0.7142857142857143,0.19936471360268151,0.15722822170564207,0.006893728627390058,0.3688567705369671,0.00101784594771,0.23700702477533425,0.42424242424242425,0,0,14
OUT_00141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939,0,0,13
OUT_00142,0.0,0.0,0.14728172870291617,0.0,0.0,0.14285714285714285,0.0,0.0,0.001126240674924472,0.0,0.0,0.021710131597302545,0.696969696969697,0,1,23
OUT_00143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42424242424242425,0,0,14
OUT_00144,0.0,0.6697292555887864,2.252236826797943,0.0,1.6581718880050724e-06,0.42857142857142855,0.0,0.02527384793138157,0.01722250781710469,0.0,2.2032348168830526e-05,0.07364611082626676,0.5454545454545454,0,1,18
